0.5959740666098973 0.008200504990947013 5.1 3.0592734225621414 2.478011472275335 2.019120458891013 1.7437858508604205 0.4588910133843212
1.004960297617813 0.023610133883616238 8.7 3.4482758620689657 2.586206896551724 1.8620689655172415 1.5862068965517244 0.48275862068965525
0.554792817947789 0.0072905074583468265 4.8 3.470715835140998 2.8112798264642085 1.9436008676789591 1.1453362255965294 0.7288503253796096
0.8859646655958481 0.018346156732563932 7.6 3.047619047619047 2.773333333333333 2.011428571428571 1.3104761904761901 0.7619047619047618
0.45013008032375446 0.004800390337428967 3.9 3.125 3.03125 1.8124999999999998 1.09375 1.0
1.1262931748943306 0.03140033762653996 10.0 2.846975088967972 2.846975088967972 2.6192170818505343 0.9679715302491106 0.28469750889679724
0.198886450614881 0.0009208631965798696 1.7 2.862254025044723 2.6618962432915922 2.3184257602862255 1.0876565295169947 1.0017889087656529
0.1589657604260083 0.0006258240058678037 1.4 3.404255319148936 3.1319148936170214 2.0425531914893615 0.8851063829787235 0.4765957446808511
0.23613562461682489 0.0012828225855397034 2.0 2.576489533011272 2.550724637681159 2.2415458937198065 1.391304347826087 1.0563607085346214
0.3759485295029853 0.0032707508583944746 3.2 2.867383512544803 2.5806451612903225 2.0358422939068097 1.3189964157706093 1.2616487455197132
0.15145780478369683 0.0005339033286498096 1.3 2.8828828828828827 2.7963963963963963 1.5567567567567568 1.5567567567567568 1.2972972972972974
0.5856271124476894 0.007952815569825251 5.0 2.7303754266211606 2.621160409556314 2.37542662116041 1.2832764505119454 0.7098976109215018
0.02345940038323421 1.2850574459600706e-5 0.2 2.39880059970015 2.062968515742129 2.062968515742129 2.0389805097451275 1.2713643178410796
0.777305862517312 0.014168780537175825 6.7 3.278688524590164 2.7868852459016393 1.7704918032786887 1.3114754098360657 0.9836065573770492
0.346279543276435 0.002859966133730878 3.0 3.455723542116631 2.6263498920086397 2.3498920086393094 0.9676025917926567 0.6565874730021599
0.8388207801639795 0.016390562682979913 7.2 2.867383512544803 2.7240143369175627 1.6630824372759856 1.5770609318996416 1.2043010752688172
0.656242472844116 0.009920096051438732 5.6 2.8119507908611596 2.5588752196836553 1.884007029876977 1.8277680140597539 0.6467486818980668
1.1102660900933456 0.0289092208019738 9.6 3.2586558044806515 2.672097759674134 1.6293279022403258 1.5315682281059062 1.075356415478615
0.3919516618647757 0.0036605198787034348 3.4 3.155818540433925 3.029585798816568 1.9250493096646943 1.009861932938856 0.9151873767258383
0.8218922313365017 0.015634587725004742 7.0 3.013182674199623 2.4406779661016946 1.988700564971751 1.5367231638418077 1.0546139359698679
0.5990072782785831 0.008362793217227377 5.1 2.366863905325444 2.1301775147928996 2.1301775147928996 1.9171597633136097 1.2781065088757397
0.506408726595817 0.006151711889970091 4.4 3.5087719298245617 2.7719298245614037 2.1052631578947367 1.192982456140351 0.3508771929824562
0.25597581561443694 0.0015444603854539653 2.2 3.2128514056224895 2.730923694779116 2.2168674698795177 1.0602409638554215 0.7710843373493974
0.1970385487531811 0.0009152105148224086 1.7 3.2586558044806515 2.8676171079429733 1.9226069246435842 1.40122199592668 0.35845213849287166
0.5157046089968281 0.006198149376423577 4.4 2.72572402044293 2.0442930153321974 2.017035775127768 1.9080068143100508 1.3356047700170357
0.43426022458636954 0.004578786925858935 3.8 3.3126293995859215 3.0807453416149073 1.9875776397515528 1.060041407867495 0.4306418219461698
0.08271903809009432 0.00015710122792787396 0.7 2.689075630252101 2.339495798319328 2.339495798319328 1.4789915966386558 0.9949579831932773
0.9956513084317481 0.023215959448097536 8.6 3.2128514056224895 2.473895582329317 2.184738955823293 1.57429718875502 0.321285140562249
0.7138860332303731 0.011756773207939162 6.1 2.893309222423146 2.2857142857142856 1.9674502712477395 1.938517179023508 0.7233273056057865
1.1701372464837325 0.031773317726608456 10.0 2.568218298555377 2.568218298555377 2.234349919743178 1.4125200642054576 1.0016051364365972
0.5720089940824188 0.007631617956185563 4.9 3.0418250950570336 2.555133079847908 2.372623574144486 1.1254752851711025 0.8517110266159695
0.5032398109968834 0.005913772965836215 4.3 2.6578073089700998 2.0996677740863787 1.9401993355481728 1.9136212624584719 1.435215946843854
